Freq.	Vn00    Phase
2.04451950931152e+009	-1.31384416188625e+002	-1.20213657598741e+002
2.04499033152930e+009	-1.31304414420657e+002	-1.20253317894167e+002
2.04546126217038e+009	-1.31224310480853e+002	-1.20293081725620e+002
2.04593230125974e+009	-1.31144104099658e+002	-1.20332949501370e+002
2.04640344882234e+009	-1.31063795006458e+002	-1.20372921631841e+002
2.04687470488316e+009	-1.30983382929578e+002	-1.20412998529622e+002
2.04734606946720e+009	-1.30902867596275e+002	-1.20453180609485e+002
2.04781754259945e+009	-1.30822248732729e+002	-1.20493468288401e+002
2.04828912430489e+009	-1.30741526064044e+002	-1.20533861985549e+002
2.04876081460853e+009	-1.30660699314237e+002	-1.20574362122335e+002
2.04923261353539e+009	-1.30579768206234e+002	-1.20614969122407e+002
2.04970452111047e+009	-1.30498732461864e+002	-1.20655683411666e+002
2.05017653735880e+009	-1.30417591801855e+002	-1.20696505418286e+002
2.05064866230540e+009	-1.30336345945824e+002	-1.20737435572726e+002
2.05112089597531e+009	-1.30254994612275e+002	-1.20778474307746e+002
2.05159323839355e+009	-1.30173537518593e+002	-1.20819622058423e+002
2.05206568958518e+009	-1.30091974381035e+002	-1.20860879262166e+002
2.05253824957524e+009	-1.30010304914728e+002	-1.20902246358732e+002
2.05301091838878e+009	-1.29928528833657e+002	-1.20943723790241e+002
2.05348369605088e+009	-1.29846645850667e+002	-1.20985312001193e+002
2.05395658258659e+009	-1.29764655677451e+002	-1.21027011438483e+002
2.05442957802098e+009	-1.29682558024545e+002	-1.21068822551420e+002
2.05490268237914e+009	-1.29600352601322e+002	-1.21110745791738e+002
2.05537589568614e+009	-1.29518039115987e+002	-1.21152781613617e+002
2.05584921796708e+009	-1.29435617275570e+002	-1.21194930473700e+002
2.05632264924705e+009	-1.29353086785919e+002	-1.21237192831105e+002
2.05679618955116e+009	-1.29270447351694e+002	-1.21279569147446e+002
2.05726983890450e+009	-1.29187698676361e+002	-1.21322059886848e+002
2.05774359733220e+009	-1.29104840462184e+002	-1.21364665515968e+002
2.05821746485936e+009	-1.29021872410223e+002	-1.21407386504004e+002
2.05869144151112e+009	-1.28938794220320e+002	-1.21450223322722e+002
2.05916552731260e+009	-1.28855605591100e+002	-1.21493176446468e+002
2.05963972228893e+009	-1.28772306219959e+002	-1.21536246352185e+002
2.06011402646527e+009	-1.28688895803061e+002	-1.21579433519435e+002
2.06058843986676e+009	-1.28605374035328e+002	-1.21622738430414e+002
2.06106296251854e+009	-1.28521740610436e+002	-1.21666161569971e+002
2.06153759444579e+009	-1.28437995220807e+002	-1.21709703425626e+002
2.06201233567366e+009	-1.28354137557602e+002	-1.21753364487589e+002
2.06248718622732e+009	-1.28270167310713e+002	-1.21797145248777e+002
2.06296214613195e+009	-1.28186084168761e+002	-1.21841046204836e+002
2.06343721541273e+009	-1.28101887819081e+002	-1.21885067854157e+002
2.06391239409485e+009	-1.28017577947722e+002	-1.21929210697896e+002
2.06438768220351e+009	-1.27933154239438e+002	-1.21973475239993e+002
2.06486307976389e+009	-1.27848616377677e+002	-1.22017861987193e+002
2.06533858680122e+009	-1.27763964044579e+002	-1.22062371449062e+002
2.06581420334069e+009	-1.27679196920967e+002	-1.22107004138011e+002
2.06628992940753e+009	-1.27594314686339e+002	-1.22151760569313e+002
2.06676576502695e+009	-1.27509317018860e+002	-1.22196641261124e+002
2.06724171022419e+009	-1.27424203595357e+002	-1.22241646734504e+002
2.06771776502448e+009	-1.27338974091309e+002	-1.22286777513434e+002
2.06819392945305e+009	-1.27253628180843e+002	-1.22332034124843e+002
2.06867020353517e+009	-1.27168165536721e+002	-1.22377417098622e+002
2.06914658729607e+009	-1.27082585830338e+002	-1.22422926967649e+002
2.06962308076101e+009	-1.26996888731711e+002	-1.22468564267808e+002
2.07009968395527e+009	-1.26911073909472e+002	-1.22514329538013e+002
2.07057639690409e+009	-1.26825141030861e+002	-1.22560223320225e+002
2.07105321963277e+009	-1.26739089761719e+002	-1.22606246159478e+002
2.07153015216659e+009	-1.26652919766475e+002	-1.22652398603900e+002
2.07200719453082e+009	-1.26566630708145e+002	-1.22698681204733e+002
2.07248434675076e+009	-1.26480222248320e+002	-1.22745094516356e+002
2.07296160885171e+009	-1.26393694047159e+002	-1.22791639096308e+002
2.07343898085897e+009	-1.26307045763381e+002	-1.22838315505311e+002
2.07391646279786e+009	-1.26220277054256e+002	-1.22885124307292e+002
2.07439405469368e+009	-1.26133387575597e+002	-1.22932066069406e+002
2.07487175657176e+009	-1.26046376981754e+002	-1.22979141362058e+002
2.07534956845744e+009	-1.25959244925601e+002	-1.23026350758931e+002
2.07582749037603e+009	-1.25871991058533e+002	-1.23073694837004e+002
2.07630552235288e+009	-1.25784615030454e+002	-1.23121174176577e+002
2.07678366441333e+009	-1.25697116489769e+002	-1.23168789361298e+002
2.07726191658274e+009	-1.25609495083377e+002	-1.23216540978185e+002
2.07774027888646e+009	-1.25521750456660e+002	-1.23264429617650e+002
2.07821875134985e+009	-1.25433882253476e+002	-1.23312455873525e+002
2.07869733399828e+009	-1.25345890116151e+002	-1.23360620343086e+002
2.07917602685713e+009	-1.25257773685468e+002	-1.23408923627078e+002
2.07965482995177e+009	-1.25169532600659e+002	-1.23457366329740e+002
2.08013374330759e+009	-1.25081166499396e+002	-1.23505949058833e+002
2.08061276694999e+009	-1.24992675017784e+002	-1.23554672425660e+002
2.08109190090436e+009	-1.24904057790348e+002	-1.23603537045100e+002
2.08157114519609e+009	-1.24815314450027e+002	-1.23652543535628e+002
2.08205049985061e+009	-1.24726444628163e+002	-1.23701692519342e+002
2.08252996489333e+009	-1.24637447954495e+002	-1.23750984621992e+002
2.08300954034966e+009	-1.24548324057144e+002	-1.23800420473007e+002
2.08348922624504e+009	-1.24459072562609e+002	-1.23850000705519e+002
2.08396902260489e+009	-1.24369693095755e+002	-1.23899725956394e+002
2.08444892945466e+009	-1.24280185279801e+002	-1.23949596866256e+002
2.08492894681979e+009	-1.24190548736319e+002	-1.23999614079518e+002
2.08540907472573e+009	-1.24100783085212e+002	-1.24049778244409e+002
2.08588931319793e+009	-1.24010887944716e+002	-1.24100090013001e+002
2.08636966226185e+009	-1.23920862931381e+002	-1.24150550041241e+002
2.08685012194298e+009	-1.23830707660068e+002	-1.24201158988975e+002
2.08733069226677e+009	-1.23740421743934e+002	-1.24251917519982e+002
2.08781137325870e+009	-1.23650004794425e+002	-1.24302826302000e+002
2.08829216494427e+009	-1.23559456421265e+002	-1.24353886006756e+002
2.08877306734896e+009	-1.23468776232445e+002	-1.24405097310000e+002
2.08925408049828e+009	-1.23377963834214e+002	-1.24456460891527e+002
2.08973520441771e+009	-1.23287018831068e+002	-1.24507977435217e+002
2.09021643913278e+009	-1.23195940825740e+002	-1.24559647629058e+002
2.09069778466899e+009	-1.23104729419188e+002	-1.24611472165183e+002
2.09117924105187e+009	-1.23013384210586e+002	-1.24663451739894e+002
2.09166080830695e+009	-1.22921904797314e+002	-1.24715587053703e+002
2.09214248645975e+009	-1.22830290774946e+002	-1.24767878811356e+002
2.09262427553581e+009	-1.22738541737237e+002	-1.24820327721867e+002
2.09310617556068e+009	-1.22646657276119e+002	-1.24872934498555e+002
2.09358818655991e+009	-1.22554636981681e+002	-1.24925699859070e+002
2.09407030855905e+009	-1.22462480442164e+002	-1.24978624525431e+002
2.09455254158366e+009	-1.22370187243951e+002	-1.25031709224057e+002
2.09503488565932e+009	-1.22277756971548e+002	-1.25084954685801e+002
2.09551734081159e+009	-1.22185189207583e+002	-1.25138361645985e+002
2.09599990706606e+009	-1.22092483532785e+002	-1.25191930844432e+002
2.09648258444831e+009	-1.21999639525979e+002	-1.25245663025505e+002
2.09696537298392e+009	-1.21906656764073e+002	-1.25299558938137e+002
2.09744827269851e+009	-1.21813534822044e+002	-1.25353619335867e+002
2.09793128361767e+009	-1.21720273272929e+002	-1.25407844976879e+002
2.09841440576700e+009	-1.21626871687811e+002	-1.25462236624037e+002
2.09889763917213e+009	-1.21533329635810e+002	-1.25516795044916e+002
2.09938098385868e+009	-1.21439646684067e+002	-1.25571521011845e+002
2.09986443985227e+009	-1.21345822397736e+002	-1.25626415301943e+002
2.10034800717853e+009	-1.21251856339967e+002	-1.25681478697151e+002
2.10083168586310e+009	-1.21157748071900e+002	-1.25736711984277e+002
2.10131547593163e+009	-1.21063497152646e+002	-1.25792115955028e+002
2.10179937740976e+009	-1.20969103139280e+002	-1.25847691406051e+002
2.10228339032316e+009	-1.20874565586825e+002	-1.25903439138973e+002
2.10276751469748e+009	-1.20779884048239e+002	-1.25959359960436e+002
2.10325175055839e+009	-1.20685058074407e+002	-1.26015454682140e+002
2.10373609793157e+009	-1.20590087214121e+002	-1.26071724120883e+002
2.10422055684269e+009	-1.20494971014073e+002	-1.26128169098597e+002
2.10470512731744e+009	-1.20399709018838e+002	-1.26184790442393e+002
2.10518980938151e+009	-1.20304300770865e+002	-1.26241588984599e+002
2.10567460306061e+009	-1.20208745810458e+002	-1.26298565562806e+002
2.10615950838042e+009	-1.20113043675769e+002	-1.26355721019901e+002
2.10664452536667e+009	-1.20017193902778e+002	-1.26413056204119e+002
2.10712965404507e+009	-1.19921196025285e+002	-1.26470571969079e+002
2.10761489444133e+009	-1.19825049574893e+002	-1.26528269173830e+002
2.10810024658118e+009	-1.19728754080996e+002	-1.26586148682890e+002
2.10858571049037e+009	-1.19632309070763e+002	-1.26644211366297e+002
2.10907128619462e+009	-1.19535714069125e+002	-1.26702458099647e+002
2.10955697371968e+009	-1.19438968598763e+002	-1.26760889764141e+002
2.11004277309131e+009	-1.19342072180091e+002	-1.26819507246631e+002
2.11052868433525e+009	-1.19245024331241e+002	-1.26878311439662e+002
2.11101470747727e+009	-1.19147824568052e+002	-1.26937303241523e+002
2.11150084254314e+009	-1.19050472404051e+002	-1.26996483556289e+002
2.11198708955864e+009	-1.18952967350443e+002	-1.27055853293868e+002
2.11247344854954e+009	-1.18855308916092e+002	-1.27115413370054e+002
2.11295991954163e+009	-1.18757496607510e+002	-1.27175164706565e+002
2.11344650256070e+009	-1.18659529928837e+002	-1.27235108231100e+002
2.11393319763256e+009	-1.18561408381830e+002	-1.27295244877384e+002
2.11442000478300e+009	-1.18463131465848e+002	-1.27355575585217e+002
2.11490692403783e+009	-1.18364698677830e+002	-1.27416101300523e+002
2.11539395542287e+009	-1.18266109512290e+002	-1.27476822975403e+002
2.11588109896395e+009	-1.18167363461292e+002	-1.27537741568182e+002
2.11636835468689e+009	-1.18068460014438e+002	-1.27598858043465e+002
2.11685572261752e+009	-1.17969398658853e+002	-1.27660173372180e+002
2.11734320278169e+009	-1.17870178879168e+002	-1.27721688531642e+002
2.11783079520523e+009	-1.17770800157501e+002	-1.27783404505595e+002
2.11831849991401e+009	-1.17671261973447e+002	-1.27845322284271e+002
2.11880631693388e+009	-1.17571563804055e+002	-1.27907442864443e+002
2.11929424629069e+009	-1.17471705123814e+002	-1.27969767249476e+002
2.11978228801033e+009	-1.17371685404639e+002	-1.28032296449386e+002
2.12027044211867e+009	-1.17271504115849e+002	-1.28095031480894e+002
2.12075870864159e+009	-1.17171160724154e+002	-1.28157973367481e+002
2.12124708760497e+009	-1.17070654693635e+002	-1.28221123139444e+002
2.12173557903472e+009	-1.16969985485730e+002	-1.28284481833954e+002
2.12222418295672e+009	-1.16869152559213e+002	-1.28348050495116e+002
2.12271289939689e+009	-1.16768155370178e+002	-1.28411830174020e+002
2.12320172838113e+009	-1.16666993372023e+002	-1.28475821928810e+002
2.12369066993536e+009	-1.16565666015430e+002	-1.28540026824734e+002
2.12417972408552e+009	-1.16464172748345e+002	-1.28604445934208e+002
2.12466889085751e+009	-1.16362513015967e+002	-1.28669080336878e+002
2.12515817027729e+009	-1.16260686260720e+002	-1.28733931119679e+002
2.12564756237079e+009	-1.16158691922243e+002	-1.28798999376897e+002
2.12613706716395e+009	-1.16056529437366e+002	-1.28864286210231e+002
2.12662668468274e+009	-1.15954198240094e+002	-1.28929792728858e+002
2.12711641495311e+009	-1.15851697761587e+002	-1.28995520049497e+002
2.12760625800102e+009	-1.15749027430142e+002	-1.29061469296469e+002
2.12809621385245e+009	-1.15646186671170e+002	-1.29127641601766e+002
2.12858628253338e+009	-1.15543174907182e+002	-1.29194038105118e+002
2.12907646406978e+009	-1.15439991557766e+002	-1.29260659954054e+002
2.12956675848764e+009	-1.15336636039567e+002	-1.29327508303974e+002
2.13005716581297e+009	-1.15233107766271e+002	-1.29394584318215e+002
2.13054768607176e+009	-1.15129406148579e+002	-1.29461889168120e+002
2.13103831929001e+009	-1.15025530594191e+002	-1.29529424033105e+002
2.13152906549375e+009	-1.14921480507784e+002	-1.29597190100733e+002
2.13201992470898e+009	-1.14817255290992e+002	-1.29665188566780e+002
2.13251089696174e+009	-1.14712854342386e+002	-1.29733420635311e+002
2.13300198227806e+009	-1.14608277057450e+002	-1.29801887518748e+002
2.13349318068397e+009	-1.14503522828563e+002	-1.29870590437945e+002
2.13398449220551e+009	-1.14398591044977e+002	-1.29939530622263e+002
2.13447591686874e+009	-1.14293481092794e+002	-1.30008709309642e+002
2.13496745469970e+009	-1.14188192354946e+002	-1.30078127746677e+002
2.13545910572447e+009	-1.14082724211171e+002	-1.30147787188692e+002
2.13595086996910e+009	-1.13977076037996e+002	-1.30217688899824e+002
2.13644274745967e+009	-1.13871247208707e+002	-1.30287834153091e+002
2.13693473822226e+009	-1.13765237093333e+002	-1.30358224230477e+002
2.13742684228295e+009	-1.13659045058622e+002	-1.30428860423009e+002
2.13791905966784e+009	-1.13552670468014e+002	-1.30499744030838e+002
2.13841139040302e+009	-1.13446112681624e+002	-1.30570876363319e+002
2.13890383451459e+009	-1.13339371056215e+002	-1.30642258739094e+002
2.13939639202866e+009	-1.13232444945176e+002	-1.30713892486173e+002
2.13988906297135e+009	-1.13125333698496e+002	-1.30785778942020e+002
2.14038184736878e+009	-1.13018036662746e+002	-1.30857919453637e+002
2.14087474524707e+009	-1.12910553181046e+002	-1.30930315377647e+002
2.14136775663237e+009	-1.12802882593049e+002	-1.31002968080383e+002
2.14186088155080e+009	-1.12695024234913e+002	-1.31075878937975e+002
2.14235412002851e+009	-1.12586977439275e+002	-1.31149049336438e+002
2.14284747209165e+009	-1.12478741535228e+002	-1.31222480671759e+002
2.14334093776639e+009	-1.12370315848297e+002	-1.31296174349991e+002
2.14383451707887e+009	-1.12261699700409e+002	-1.31370131787344e+002
2.14432821005528e+009	-1.12152892409873e+002	-1.31444354410271e+002
2.14482201672179e+009	-1.12043893291351e+002	-1.31518843655571e+002
2.14531593710458e+009	-1.11934701655832e+002	-1.31593600970473e+002
2.14580997122983e+009	-1.11825316810606e+002	-1.31668627812741e+002
2.14630411912374e+009	-1.11715738059240e+002	-1.31743925650762e+002
2.14679838081251e+009	-1.11605964701545e+002	-1.31819495963649e+002
2.14729275632234e+009	-1.11495996033557e+002	-1.31895340241335e+002
2.14778724567945e+009	-1.11385831347504e+002	-1.31971459984678e+002
2.14828184891004e+009	-1.11275469931778e+002	-1.32047856705556e+002
2.14877656604036e+009	-1.11164911070914e+002	-1.32124531926972e+002
2.14927139709662e+009	-1.11054154045554e+002	-1.32201487183156e+002
2.14976634210505e+009	-1.10943198132424e+002	-1.32278724019670e+002
2.15026140109191e+009	-1.10832042604302e+002	-1.32356243993511e+002
2.15075657408344e+009	-1.10720686729994e+002	-1.32434048673219e+002
2.15125186110589e+009	-1.10609129774298e+002	-1.32512139638986e+002
2.15174726218553e+009	-1.10497370997982e+002	-1.32590518482761e+002
2.15224277734861e+009	-1.10385409657749e+002	-1.32669186808362e+002
2.15273840662141e+009	-1.10273245006210e+002	-1.32748146231589e+002
2.15323415003021e+009	-1.10160876291853e+002	-1.32827398380334e+002
2.15373000760129e+009	-1.10048302759014e+002	-1.32906944894694e+002
2.15422597936094e+009	-1.09935523647844e+002	-1.32986787427091e+002
2.15472206533546e+009	-1.09822538194278e+002	-1.33066927642382e+002
2.15521826555115e+009	-1.09709345630006e+002	-1.33147367217981e+002
2.15571458003431e+009	-1.09595945182442e+002	-1.33228107843977e+002
2.15621100881127e+009	-1.09482336074687e+002	-1.33309151223253e+002
2.15670755190833e+009	-1.09368517525504e+002	-1.33390499071611e+002
2.15720420935184e+009	-1.09254488749281e+002	-1.33472153117891e+002
2.15770098116811e+009	-1.09140248955997e+002	-1.33554115104100e+002
2.15819786738349e+009	-1.09025797351194e+002	-1.33636386785534e+002
2.15869486802433e+009	-1.08911133135940e+002	-1.33718969930909e+002
2.15919198311696e+009	-1.08796255506797e+002	-1.33801866322486e+002
2.15968921268776e+009	-1.08681163655785e+002	-1.33885077756206e+002
2.16018655676308e+009	-1.08565856770351e+002	-1.33968606041820e+002
2.16068401536929e+009	-1.08450334033330e+002	-1.34052453003020e+002
2.16118158853276e+009	-1.08334594622914e+002	-1.34136620477579e+002
2.16167927627988e+009	-1.08218637712615e+002	-1.34221110317484e+002
2.16217707863704e+009	-1.08102462471230e+002	-1.34305924389076e+002
2.16267499563062e+009	-1.07986068062805e+002	-1.34391064573188e+002
2.16317302728703e+009	-1.07869453646596e+002	-1.34476532765289e+002
2.16367117363266e+009	-1.07752618377038e+002	-1.34562330875627e+002
2.16416943469394e+009	-1.07635561403703e+002	-1.34648460829371e+002
2.16466781049728e+009	-1.07518281871264e+002	-1.34734924566760e+002
2.16516630106909e+009	-1.07400778919459e+002	-1.34821724043253e+002
2.16566490643583e+009	-1.07283051683052e+002	-1.34908861229674e+002
2.16616362662390e+009	-1.07165099291792e+002	-1.34996338112371e+002
2.16666246165977e+009	-1.07046920870379e+002	-1.35084156693362e+002
2.16716141156987e+009	-1.06928515538421e+002	-1.35172318990496e+002
